date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:48:09	45135/45135	---M--	200	added ('OK')	image/png	etag:%22e2d2688f75c29c5edaabf4598a5b3034-ssl%22	https://offer.wuzutech.com/wuzutech/herzp1smartring/en/us/images/ring-variant-midnight-black.png	/Users/pauldurko/Desktop/ringInterstitial/offer.wuzutech.com/wuzutech/herzp1smartring/en/us/images/ring-variant-midnight-black.png	(from https://offer.wuzutech.com/wuzutech/herzp1smartring/en/us/int2?oidsm=151&affidsm=39&source_id=342&uid=2274&oid=686&affid=342)
13:48:10	47547/47547	---M--	200	added ('OK')	image/png	etag:%2207da1a78bd04cbfade1ab24a2e176c1a-ssl%22	https://offer.wuzutech.com/wuzutech/herzp1smartring/en/us/images/ring-variant-silver-spark.png	/Users/pauldurko/Desktop/ringInterstitial/offer.wuzutech.com/wuzutech/herzp1smartring/en/us/images/ring-variant-silver-spark.png	(from https://offer.wuzutech.com/wuzutech/herzp1smartring/en/us/int2?oidsm=151&affidsm=39&source_id=342&uid=2274&oid=686&affid=342)
13:48:11	63140/63140	---M--	200	added ('OK')	image/png	etag:%223eb537c99991e510b9100e6e1c827bdb-ssl%22	https://offer.wuzutech.com/wuzutech/herzp1smartring/en/us/images/ring-variant-rose-gold.png	/Users/pauldurko/Desktop/ringInterstitial/offer.wuzutech.com/wuzutech/herzp1smartring/en/us/images/ring-variant-rose-gold.png	(from https://offer.wuzutech.com/wuzutech/herzp1smartring/en/us/int2?oidsm=151&affidsm=39&source_id=342&uid=2274&oid=686&affid=342)
13:48:12	64528/64528	---M--	200	added ('OK')	image/png	etag:%220d9120b97f7ad22ece7118dbd7eedea4-ssl%22	https://offer.wuzutech.com/wuzutech/herzp1smartring/en/us/images/ring-variant-sunrise-gold.png	/Users/pauldurko/Desktop/ringInterstitial/offer.wuzutech.com/wuzutech/herzp1smartring/en/us/images/ring-variant-sunrise-gold.png	(from https://offer.wuzutech.com/wuzutech/herzp1smartring/en/us/int2?oidsm=151&affidsm=39&source_id=342&uid=2274&oid=686&affid=342)
13:48:13	3449/3449	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2017%20May%202025%2017:48:13%20GMT	https://offer.wuzutech.com/wuzutech/herzp1smartring/en/us/images/comparison-smart-ring.png	/Users/pauldurko/Desktop/ringInterstitial/offer.wuzutech.com/wuzutech/herzp1smartring/en/us/images/comparison-smart-ring.png	(from https://offer.wuzutech.com/wuzutech/herzp1smartring/en/us/int2?oidsm=151&affidsm=39&source_id=342&uid=2274&oid=686&affid=342)
13:48:15	13816/13816	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%223bf37d22377a6151a19cbfe938917e24-ssl-df%22	https://offer.wuzutech.com/wuzutech/herzp1smartring/en/us/images/logo-white.svg	/Users/pauldurko/Desktop/ringInterstitial/offer.wuzutech.com/wuzutech/herzp1smartring/en/us/images/logo-white.svg	(from https://offer.wuzutech.com/wuzutech/herzp1smartring/en/us/int2?oidsm=151&affidsm=39&source_id=342&uid=2274&oid=686&affid=342)
13:48:16	17876/17876	---M--	200	added ('OK')	image/png	etag:%224a622827751e0e45e90ddc0ad807cd3b-ssl%22	https://offer.wuzutech.com/wuzutech/herzp1smartring/en/us/images/comparison-smart-watch-dt.png	/Users/pauldurko/Desktop/ringInterstitial/offer.wuzutech.com/wuzutech/herzp1smartring/en/us/images/comparison-smart-watch-dt.png	(from https://offer.wuzutech.com/wuzutech/herzp1smartring/en/us/int2?oidsm=151&affidsm=39&source_id=342&uid=2274&oid=686&affid=342)
13:48:16	4552/4552	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%226570b8637ae885b1d12ebb46a2f4bce4-ssl-df%22	https://offer.wuzutech.com/wuzutech/herzp1smartring/en/us/images/4,5-stars.svg	/Users/pauldurko/Desktop/ringInterstitial/offer.wuzutech.com/wuzutech/herzp1smartring/en/us/images/4,5-stars.svg	(from https://offer.wuzutech.com/wuzutech/herzp1smartring/en/us/int2?oidsm=151&affidsm=39&source_id=342&uid=2274&oid=686&affid=342)
13:48:17	24770/24770	---M--	200	added ('OK')	image/jpeg	etag:%222f77821961eff342050e47a7ce97abbb-ssl%22	https://offer.wuzutech.com/wuzutech/herzp1smartring/en/us/images/review-photo-1b.jpg	/Users/pauldurko/Desktop/ringInterstitial/offer.wuzutech.com/wuzutech/herzp1smartring/en/us/images/review-photo-1b.jpg	(from https://offer.wuzutech.com/wuzutech/herzp1smartring/en/us/int2?oidsm=151&affidsm=39&source_id=342&uid=2274&oid=686&affid=342)
13:48:18	9815/9815	---M--	200	added ('OK')	image/jpeg	etag:%220f95318d9c4ff89a26afc997b594dc56-ssl%22	https://offer.wuzutech.com/wuzutech/herzp1smartring/en/us/images/review-photo-2b.jpg	/Users/pauldurko/Desktop/ringInterstitial/offer.wuzutech.com/wuzutech/herzp1smartring/en/us/images/review-photo-2b.jpg	(from https://offer.wuzutech.com/wuzutech/herzp1smartring/en/us/int2?oidsm=151&affidsm=39&source_id=342&uid=2274&oid=686&affid=342)
